id_venta;id_sucursal;id_producto;fecha_venta;cantidad_vendida;total_venta
16007;2;9;08-03-2026;5;1250.0
16008;1;11;28-12-2027;3;360.0
16009;1;4;06-05-2027;1;25.0
16010;4;12;30-03-2030;7;210.0
16011;2;8;08-06-2028;4;280.0
16012;3;3;24-12-2028;8;4000.0
16013;3;11;05-03-2030;3;360.0
16014;2;9;18-11-2030;9;2250.0
16015;5;10;22-10-2027;2;160.0
16016;4;5;02-11-2026;1;50.0
16017;3;11;25-11-2027;5;600.0
16018;2;11;11-12-2030;6;720.0
16019;6;11;03-10-2028;8;960.0
16020;4;4;02-05-2030;9;225.0
16021;5;11;16-06-2030;7;840.0
16022;6;9;16-03-2026;2;500.0
16023;2;6;02-09-2028;1;300.0
16024;4;7;01-05-2028;3;450.0
16025;2;6;14-01-2030;10;3000.0
16026;2;12;15-03-2026;4;120.0
16027;4;10;27-07-2028;7;560.0
16028;1;7;25-11-2029;4;600.0
16029;5;2;23-09-2028;7;5600.0
16030;2;6;08-08-2030;6;1800.0
16031;3;9;24-09-2028;2;500.0
16032;3;7;28-06-2030;1;150.0
16033;3;8;02-01-2029;10;700.0
16034;2;10;08-04-2030;8;640.0
16035;6;4;21-04-2026;9;225.0
16036;3;12;15-12-2026;5;150.0
16037;5;10;23-11-2029;1;80.0
16038;2;5;24-06-2027;5;250.0
16039;6;11;03-04-2027;7;840.0
16040;3;7;29-12-2028;5;750.0
16041;6;12;24-12-2029;10;300.0
16042;1;5;29-08-2026;6;300.0
16043;1;12;19-02-2030;10;300.0
16044;5;4;05-05-2027;10;250.0
16045;3;6;24-09-2027;2;600.0
16046;3;11;03-03-2029;2;240.0
16047;3;8;05-12-2030;8;560.0
16048;1;8;26-01-2027;8;560.0
16049;3;8;04-03-2029;9;630.0
16050;3;3;06-03-2026;7;3500.0
16051;1;9;12-02-2028;7;1750.0
16052;2;12;24-11-2029;8;240.0
16053;2;1;06-08-2026;7;8400.0
16054;5;10;11-04-2028;8;640.0
16055;2;5;02-05-2029;9;450.0
16056;4;4;05-03-2026;4;100.0
16057;5;5;06-02-2028;10;500.0
16058;6;1;17-12-2027;4;4800.0
16059;1;11;25-04-2030;1;120.0
16060;2;5;05-06-2026;2;100.0
16061;3;5;21-08-2030;6;300.0
16062;1;10;19-10-2026;4;320.0
16063;4;11;20-12-2030;9;1080.0
16064;1;9;22-08-2028;8;2000.0
16065;3;7;17-10-2026;5;750.0
16066;5;2;28-09-2028;10;8000.0
16067;4;2;23-10-2029;5;4000.0
16068;4;7;30-05-2030;4;600.0
16069;4;11;24-06-2028;5;600.0
16070;4;6;11-05-2029;10;3000.0
16071;4;4;28-06-2028;6;150.0
16072;5;2;28-11-2030;5;4000.0
16073;2;7;20-09-2026;9;1350.0
16074;1;10;24-11-2030;1;80.0
16075;1;11;08-09-2028;3;360.0
16076;3;7;14-11-2029;5;750.0
16077;4;9;02-10-2026;7;1750.0
16078;6;4;04-01-2028;5;125.0
16079;1;12;21-07-2030;9;270.0
16080;1;4;04-03-2027;1;25.0
16081;5;6;22-04-2030;3;900.0
16082;2;12;15-09-2029;3;90.0
16083;3;2;24-07-2026;2;1600.0
16084;2;9;16-08-2029;1;250.0
16085;1;12;13-03-2028;10;300.0
16086;2;5;26-10-2028;2;100.0
16087;1;11;07-05-2028;1;120.0
16088;6;2;10-09-2026;3;2400.0
16089;6;6;13-12-2027;2;600.0
16090;1;4;11-09-2026;2;50.0
16091;4;8;02-10-2026;5;350.0
16092;3;3;08-06-2028;8;4000.0
16093;3;11;10-11-2029;4;480.0
16094;4;11;20-03-2026;4;480.0
16095;5;3;15-03-2026;6;3000.0
16096;4;7;25-09-2028;3;450.0
16097;4;7;19-11-2029;5;750.0
16098;5;9;28-01-2029;1;250.0
16099;5;7;12-05-2028;6;900.0
16100;2;9;06-10-2026;1;250.0
16101;1;10;05-07-2027;1;80.0
16102;3;6;28-10-2027;2;600.0
16103;4;2;26-03-2027;9;7200.0
16104;4;2;11-10-2029;7;5600.0
16105;1;10;11-01-2027;7;560.0
16106;1;9;13-09-2030;10;2500.0
16107;3;9;22-04-2030;5;1250.0
16108;3;2;27-04-2026;8;6400.0
16109;5;12;16-06-2026;5;150.0
16110;6;6;27-11-2029;9;2700.0
16111;3;11;11-10-2027;1;120.0
16112;1;10;17-03-2028;8;640.0
16113;1;9;25-08-2028;10;2500.0
16114;3;5;03-06-2026;10;500.0
16115;6;4;18-04-2027;4;100.0
16116;1;10;30-08-2027;4;320.0
16117;5;8;22-03-2027;2;140.0
16118;4;6;11-02-2027;1;300.0
16119;3;8;10-07-2027;2;140.0
16120;4;8;05-03-2028;4;280.0
16121;3;4;13-05-2028;9;225.0
16122;6;2;20-01-2028;9;7200.0
16123;2;3;26-08-2026;4;2000.0
16124;4;11;08-02-2028;1;120.0
16125;2;4;26-03-2026;3;75.0
16126;2;8;14-12-2028;2;140.0
16127;6;12;17-02-2030;4;120.0
16128;4;3;05-05-2026;6;3000.0
16129;5;5;14-05-2028;2;100.0
16130;4;8;15-10-2028;2;140.0
16131;2;4;06-11-2029;8;200.0
16132;1;1;18-07-2028;2;2400.0
16133;2;6;18-06-2027;7;2100.0
16134;3;8;11-04-2027;4;280.0
16135;4;2;28-07-2029;1;800.0
16136;6;5;03-05-2030;9;450.0
16137;5;9;19-03-2028;2;500.0
16138;4;8;26-04-2030;3;210.0
16139;1;10;07-02-2030;7;560.0
16140;2;2;19-06-2029;6;4800.0
16141;3;4;09-07-2029;9;225.0
16142;1;8;18-12-2026;2;140.0
16143;1;10;24-02-2029;2;160.0
16144;1;8;21-02-2026;1;70.0
16145;3;8;26-01-2030;3;210.0
16146;4;3;13-01-2030;8;4000.0
16147;3;3;23-10-2030;7;3500.0
16148;5;5;05-09-2026;3;150.0
16149;4;11;02-05-2029;7;840.0
16150;2;10;08-03-2027;2;160.0
16151;1;8;30-01-2029;1;70.0
16152;1;9;02-05-2028;6;1500.0
16153;5;1;11-07-2029;1;1200.0
16154;1;5;21-08-2029;8;400.0
16155;6;2;18-09-2028;5;4000.0
16156;3;1;20-10-2029;3;3600.0
16157;3;4;18-07-2028;6;150.0
16158;6;4;08-05-2026;5;125.0
16159;5;12;20-04-2029;9;270.0
16160;5;10;18-03-2026;1;80.0
16161;3;3;21-08-2026;1;500.0
16162;4;11;12-04-2027;4;480.0
16163;4;4;13-05-2030;5;125.0
16164;1;3;26-06-2027;2;1000.0
16165;2;5;24-01-2029;8;400.0
16166;3;11;27-06-2028;1;120.0
16167;5;12;04-04-2027;4;120.0
16168;1;1;22-03-2027;8;9600.0
16169;2;3;04-10-2026;3;1500.0
16170;1;11;09-01-2029;1;120.0
16171;2;11;06-06-2027;9;1080.0
16172;2;4;29-07-2029;10;250.0
16173;1;9;14-07-2029;2;500.0
16174;1;10;26-10-2026;6;480.0
16175;3;8;17-11-2026;10;700.0
16176;4;4;25-10-2027;4;100.0
16177;2;1;22-12-2029;10;12000.0
16178;3;12;07-08-2026;3;90.0
16179;4;11;26-09-2027;8;960.0
16180;5;4;25-04-2030;1;25.0
16181;1;6;10-06-2027;9;2700.0
16182;2;4;23-03-2026;8;200.0
16183;5;6;19-05-2026;6;1800.0
16184;3;12;13-10-2029;3;90.0
16185;2;8;29-05-2027;9;630.0
16186;3;2;22-11-2026;5;4000.0
16187;6;9;23-04-2027;1;250.0
16188;3;11;29-07-2028;5;600.0
16189;5;8;11-08-2030;9;630.0
16190;3;7;12-12-2029;10;1500.0
16191;4;3;07-09-2027;3;1500.0
16192;4;8;28-09-2027;3;210.0
16193;2;11;30-07-2028;9;1080.0
16194;1;9;13-01-2030;5;1250.0
16195;3;7;25-12-2026;3;450.0
16196;3;1;10-09-2028;6;7200.0
16197;5;10;19-12-2028;6;480.0
16198;2;10;28-06-2029;7;560.0
16199;3;11;07-05-2028;6;720.0
16200;6;9;23-10-2030;4;1000.0
16201;4;10;03-08-2027;3;240.0
16202;1;2;16-06-2028;7;5600.0
16203;4;3;08-06-2029;4;2000.0
16204;5;5;26-07-2028;1;50.0
16205;4;11;12-06-2030;2;240.0
16206;4;4;18-02-2026;10;250.0
16207;2;12;23-01-2027;2;60.0
16208;6;3;25-01-2029;3;1500.0
16209;4;10;11-02-2030;5;400.0
16210;2;9;13-03-2030;9;2250.0
16211;3;1;07-11-2026;5;6000.0
16212;4;2;22-09-2027;5;4000.0
16213;3;9;17-01-2029;10;2500.0
16214;6;5;22-08-2026;5;250.0
16215;4;3;03-02-2028;4;2000.0
16216;2;5;17-08-2030;6;300.0
16217;6;12;25-04-2027;1;30.0
16218;4;11;12-08-2028;10;1200.0
16219;1;2;24-09-2029;9;7200.0
16220;3;6;19-08-2027;7;2100.0
16221;2;8;29-10-2028;4;280.0
16222;4;3;02-06-2029;10;5000.0
16223;4;2;12-02-2030;3;2400.0
16224;5;1;25-10-2028;1;1200.0
16225;6;2;05-12-2028;6;4800.0
16226;6;1;17-03-2028;5;6000.0
16227;2;5;24-07-2028;5;250.0
16228;4;1;15-10-2030;4;4800.0
16229;5;7;15-08-2026;5;750.0
16230;6;8;10-06-2026;3;210.0
16231;6;2;26-03-2026;7;5600.0
16232;1;12;18-09-2029;5;150.0
16233;1;3;15-08-2028;10;5000.0
16234;2;1;03-04-2027;9;10800.0
16235;5;1;05-12-2027;6;7200.0
16236;3;5;18-06-2029;10;500.0
16237;6;1;05-05-2026;6;7200.0
16238;1;5;03-05-2028;7;350.0
16239;6;10;09-10-2026;2;160.0
16240;5;3;19-03-2030;2;1000.0
16241;4;6;11-07-2029;3;900.0
16242;2;8;11-09-2027;10;700.0
16243;2;4;15-09-2028;9;225.0
16244;6;2;29-08-2027;2;1600.0
16245;3;3;30-05-2030;8;4000.0
16246;2;1;01-02-2030;8;9600.0
16247;2;11;09-03-2028;3;360.0
16248;1;12;24-05-2028;4;120.0
16249;4;11;15-11-2030;8;960.0
16250;4;11;24-04-2028;6;720.0
16251;3;10;27-10-2028;8;640.0
16252;4;6;15-12-2028;5;1500.0
16253;6;8;12-04-2027;1;70.0
16254;2;3;28-01-2028;7;3500.0
16255;3;5;24-10-2027;5;250.0
16256;6;11;07-12-2027;7;840.0
16257;5;10;20-07-2026;6;480.0
16258;2;8;26-10-2029;1;70.0
16259;5;5;07-07-2026;8;400.0
16260;4;4;13-10-2030;3;75.0
16261;4;5;04-04-2029;5;250.0
16262;6;5;25-05-2026;10;500.0
16263;5;7;17-02-2030;9;1350.0
16264;4;12;08-04-2029;10;300.0
16265;4;12;24-10-2026;1;30.0
16266;3;6;31-12-2030;1;300.0
16267;6;10;16-02-2028;5;400.0
16268;2;10;19-04-2029;10;800.0
16269;3;1;13-11-2029;6;7200.0
16270;4;1;02-07-2027;9;10800.0
16271;4;7;22-04-2027;4;600.0
16272;5;9;25-12-2028;4;1000.0
16273;5;6;07-09-2028;9;2700.0
16274;2;4;26-04-2029;2;50.0
16275;3;7;30-07-2027;1;150.0
16276;1;3;03-10-2027;8;4000.0
16277;3;11;08-02-2028;4;480.0
16278;4;3;09-05-2029;7;3500.0
16279;4;3;18-11-2030;8;4000.0
16280;1;4;10-05-2030;2;50.0
16281;1;1;15-03-2029;3;3600.0
16282;2;3;29-11-2030;6;3000.0
16283;3;11;10-06-2027;6;720.0
16284;4;10;08-10-2029;1;80.0
16285;3;9;23-05-2026;1;250.0
16286;3;9;11-10-2028;3;750.0
16287;5;2;16-04-2028;1;800.0
16288;3;5;06-10-2028;6;300.0
16289;3;5;11-05-2027;10;500.0
16290;5;2;29-06-2026;10;8000.0
16291;6;3;21-12-2028;4;2000.0
16292;3;11;12-02-2030;7;840.0
16293;2;4;18-06-2026;5;125.0
16294;1;3;19-09-2029;9;4500.0
16295;4;8;12-03-2029;10;700.0
16296;3;8;18-02-2026;10;700.0
16297;5;6;20-04-2028;7;2100.0
16298;1;8;07-05-2028;7;490.0
16299;3;2;30-08-2029;10;8000.0
16300;1;5;03-10-2029;3;150.0
16301;5;3;10-11-2026;3;1500.0
16302;5;7;21-09-2030;1;150.0
16303;6;1;23-08-2028;10;12000.0
16304;6;9;05-10-2028;5;1250.0
16305;6;9;10-07-2029;8;2000.0
16306;6;11;17-08-2028;8;960.0
16307;6;7;03-10-2030;1;150.0
16308;3;11;19-01-2030;5;600.0
16309;5;8;06-01-2028;8;560.0
16310;4;2;10-04-2030;1;800.0
16311;1;11;21-07-2026;4;480.0
16312;6;11;14-06-2028;2;240.0
16313;6;3;31-01-2028;10;5000.0
16314;2;2;19-04-2026;1;800.0
16315;3;1;19-03-2026;6;7200.0
16316;2;9;12-03-2027;7;1750.0
16317;2;4;16-12-2029;7;175.0
16318;5;9;31-05-2026;9;2250.0
16319;1;11;29-11-2026;6;720.0
16320;6;9;03-04-2027;5;1250.0
16321;2;10;21-11-2026;6;480.0
16322;3;11;25-06-2027;10;1200.0
16323;2;10;14-08-2030;7;560.0
16324;4;12;18-03-2029;2;60.0
16325;2;5;06-08-2027;9;450.0
16326;6;12;26-10-2028;8;240.0
16327;6;4;06-02-2029;9;225.0
16328;3;6;28-04-2027;9;2700.0
16329;6;5;12-02-2027;7;350.0
16330;4;2;25-01-2030;4;3200.0
16331;2;2;02-05-2029;6;4800.0
16332;1;1;29-08-2027;9;10800.0
16333;6;9;26-12-2030;6;1500.0
16334;5;10;05-09-2029;8;640.0
16335;1;2;20-09-2027;1;800.0
16336;6;3;08-04-2027;5;2500.0
16337;6;2;18-11-2026;8;6400.0
16338;5;8;08-11-2028;2;140.0
16339;2;11;03-11-2029;9;1080.0
16340;2;12;11-11-2028;8;240.0
16341;3;7;17-05-2029;9;1350.0
16342;3;5;08-08-2027;1;50.0
16343;2;11;07-09-2029;9;1080.0
16344;3;7;12-03-2027;5;750.0
16345;6;10;19-12-2029;6;480.0
16346;6;2;08-01-2027;1;800.0
16347;6;8;19-02-2030;7;490.0
16348;3;7;22-03-2028;4;600.0
16349;1;6;19-04-2028;9;2700.0
16350;2;3;17-03-2029;4;2000.0
16351;6;9;16-05-2029;7;1750.0
16352;3;12;04-08-2026;9;270.0
16353;3;1;18-12-2026;5;6000.0
16354;4;5;28-03-2028;3;150.0
16355;3;9;03-02-2028;1;250.0
16356;5;7;27-10-2028;7;1050.0
16357;5;8;16-03-2026;6;420.0
16358;6;7;06-07-2026;1;150.0
16359;6;9;08-08-2027;2;500.0
16360;6;7;22-01-2027;4;600.0
16361;3;9;25-03-2027;10;2500.0
16362;5;5;27-05-2027;3;150.0
16363;6;10;03-11-2028;7;560.0
16364;3;2;05-09-2029;1;800.0
16365;3;12;22-05-2028;2;60.0
16366;4;4;22-10-2027;3;75.0
16367;4;11;05-12-2029;2;240.0
16368;4;11;22-11-2029;10;1200.0
16369;2;1;29-11-2027;1;1200.0
16370;6;4;02-12-2029;6;150.0
16371;3;2;20-04-2026;4;3200.0
16372;3;4;18-11-2030;8;200.0
16373;1;10;09-09-2027;8;640.0
16374;2;4;19-05-2027;10;250.0
16375;4;11;25-10-2030;10;1200.0
16376;5;3;27-04-2030;3;1500.0
16377;6;5;11-11-2030;3;150.0
16378;3;12;04-03-2028;2;60.0
16379;3;2;21-09-2026;5;4000.0
16380;2;12;26-08-2026;5;150.0
16381;5;9;28-02-2027;4;1000.0
16382;5;9;27-12-2030;10;2500.0
16383;6;2;18-02-2029;7;5600.0
16384;4;4;25-06-2026;1;25.0
16385;5;1;01-03-2027;5;6000.0
16386;1;1;26-01-2030;9;10800.0
16387;6;8;11-08-2028;3;210.0
16388;6;4;12-06-2026;3;75.0
16389;5;5;26-10-2030;5;250.0
16390;1;7;28-05-2029;8;1200.0
16391;2;7;05-12-2028;6;900.0
16392;6;7;08-09-2028;4;600.0
16393;4;7;12-09-2027;2;300.0
16394;3;5;16-12-2027;8;400.0
16395;5;1;10-10-2027;5;6000.0
16396;2;10;06-11-2028;6;480.0
16397;5;10;22-01-2030;7;560.0
16398;4;3;17-06-2028;6;3000.0
16399;4;6;17-04-2030;10;3000.0
16400;2;2;09-09-2027;8;6400.0
16401;3;2;04-11-2027;6;4800.0
16402;6;5;31-07-2028;5;250.0
16403;2;6;27-02-2026;2;600.0
16404;5;2;21-03-2028;3;2400.0
16405;2;11;08-11-2026;2;240.0
16406;5;6;10-12-2026;7;2100.0
16407;3;2;20-03-2028;2;1600.0
16408;5;6;03-07-2027;1;300.0
16409;5;3;13-05-2027;6;3000.0
16410;4;11;28-02-2026;10;1200.0
16411;6;1;20-01-2028;7;8400.0
16412;2;4;03-03-2030;8;200.0
16413;3;11;14-09-2029;10;1200.0
16414;4;10;14-09-2026;2;160.0
16415;1;5;21-02-2029;10;500.0
16416;6;3;12-04-2027;4;2000.0
16417;5;9;18-10-2028;4;1000.0
16418;1;12;27-06-2029;8;240.0
16419;5;1;30-12-2029;10;12000.0
16420;6;12;10-04-2030;10;300.0
16421;2;3;11-02-2029;3;1500.0
16422;3;8;26-09-2027;7;490.0
16423;6;5;22-09-2028;3;150.0
16424;2;12;10-11-2030;9;270.0
16425;1;5;04-11-2027;6;300.0
16426;3;8;17-09-2026;1;70.0
16427;4;9;10-05-2027;6;1500.0
16428;4;6;04-06-2030;8;2400.0
16429;6;10;20-04-2027;10;800.0
16430;4;12;01-05-2026;7;210.0
16431;2;1;25-06-2030;9;10800.0
16432;3;5;13-10-2029;7;350.0
16433;5;4;26-01-2027;7;175.0
16434;6;8;30-11-2026;4;280.0
16435;4;6;18-08-2028;7;2100.0
16436;3;2;04-08-2026;5;4000.0
16437;6;10;15-02-2029;4;320.0
16438;2;12;23-12-2030;9;270.0
16439;5;4;12-07-2027;7;175.0
16440;3;10;23-09-2028;10;800.0
16441;1;11;13-06-2028;3;360.0
16442;5;10;23-02-2027;7;560.0
16443;4;10;06-07-2026;6;480.0
16444;1;8;03-12-2028;5;350.0
16445;2;3;11-10-2030;5;2500.0
16446;3;12;29-10-2030;8;240.0
16447;5;7;25-01-2028;1;150.0
16448;1;11;10-07-2026;2;240.0
16449;3;3;14-06-2028;5;2500.0
16450;4;12;08-08-2026;1;30.0
16451;4;6;03-11-2030;1;300.0
16452;5;3;06-04-2029;4;2000.0
16453;1;3;15-09-2026;9;4500.0
16454;3;1;21-11-2030;6;7200.0
16455;4;6;22-03-2028;1;300.0
16456;4;10;14-05-2029;4;320.0
16457;6;2;04-03-2028;1;800.0
16458;2;2;30-04-2028;10;8000.0
16459;5;9;05-08-2028;7;1750.0
16460;1;10;21-05-2030;5;400.0
16461;3;12;16-07-2030;4;120.0
16462;6;4;18-12-2026;1;25.0
16463;5;3;18-07-2026;9;4500.0
16464;6;8;25-08-2029;4;280.0
16465;3;12;04-05-2029;6;180.0
16466;4;11;28-04-2030;9;1080.0
16467;1;2;18-06-2030;5;4000.0
16468;1;7;27-05-2029;3;450.0
16469;1;2;04-01-2028;4;3200.0
16470;4;12;22-11-2029;3;90.0
16471;6;1;30-07-2026;6;7200.0
16472;4;4;10-10-2027;5;125.0
16473;4;9;24-03-2026;10;2500.0
16474;6;7;24-05-2026;1;150.0
16475;1;10;19-12-2030;6;480.0
16476;4;3;23-06-2028;1;500.0
16477;6;4;15-07-2030;10;250.0
16478;3;7;05-08-2028;1;150.0
16479;6;11;04-01-2028;6;720.0
16480;3;12;24-08-2028;7;210.0
16481;6;2;16-05-2026;10;8000.0
16482;6;4;27-11-2030;7;175.0
16483;2;9;24-02-2029;8;2000.0
16484;3;8;15-06-2028;3;210.0
16485;4;6;14-03-2029;10;3000.0
16486;5;10;05-06-2026;3;240.0
16487;3;1;19-03-2026;8;9600.0
16488;2;2;18-05-2028;2;1600.0
16489;4;7;08-09-2029;2;300.0
16490;1;10;07-07-2028;1;80.0
16491;5;9;19-08-2029;7;1750.0
16492;1;8;23-12-2028;1;70.0
16493;5;11;20-09-2029;8;960.0
16494;4;1;01-10-2028;7;8400.0
16495;1;5;14-05-2027;8;400.0
16496;6;2;02-08-2029;7;5600.0
16497;3;12;19-01-2030;3;90.0
16498;4;5;31-01-2028;9;450.0
16499;5;12;02-09-2028;4;120.0
16500;2;1;03-06-2029;8;9600.0
16501;1;4;29-05-2028;7;175.0
16502;6;7;17-10-2029;2;300.0
16503;3;3;28-04-2027;10;5000.0
16504;6;1;23-03-2028;2;2400.0
16505;3;11;16-07-2027;5;600.0
16506;5;2;22-10-2027;6;4800.0
16507;3;4;04-10-2028;6;150.0
16508;2;2;18-03-2026;8;6400.0
16509;2;5;23-04-2028;7;350.0
16510;6;5;14-07-2027;10;500.0
16511;5;5;26-09-2027;6;300.0
16512;6;7;08-08-2029;5;750.0
16513;6;12;14-03-2030;7;210.0
16514;2;9;31-03-2030;9;2250.0
16515;3;1;19-11-2029;2;2400.0
16516;6;4;16-03-2026;10;250.0
16517;4;5;28-03-2028;8;400.0
16518;4;5;06-11-2029;10;500.0
16519;1;6;26-05-2030;2;600.0
16520;5;7;12-11-2029;1;150.0
16521;6;2;16-02-2030;7;5600.0
16522;6;9;08-09-2030;5;1250.0
16523;6;9;11-07-2026;2;500.0
16524;2;7;19-10-2029;6;900.0
16525;2;12;05-07-2029;10;300.0
16526;4;7;22-11-2029;5;750.0
16527;3;12;21-11-2029;5;150.0
16528;2;1;09-06-2026;5;6000.0
16529;4;7;24-09-2028;7;1050.0
16530;6;7;28-10-2029;9;1350.0
16531;3;6;15-11-2030;9;2700.0
16532;4;5;16-06-2030;8;400.0
16533;4;8;04-06-2028;5;350.0
16534;4;11;28-11-2029;4;480.0
16535;3;10;29-01-2028;7;560.0
16536;2;2;22-02-2026;6;4800.0
16537;5;1;24-10-2030;10;12000.0
16538;4;5;18-09-2026;3;150.0
16539;2;3;08-06-2029;1;500.0
16540;2;9;03-04-2029;7;1750.0
16541;1;9;14-06-2029;3;750.0
16542;3;10;14-02-2028;5;400.0
16543;3;6;22-03-2027;1;300.0
16544;3;10;04-05-2029;3;240.0
16545;5;12;04-08-2030;10;300.0
16546;1;8;22-12-2030;8;560.0
16547;5;10;11-10-2026;4;320.0
16548;3;10;29-11-2028;8;640.0
16549;2;3;15-08-2030;10;5000.0
16550;3;11;18-09-2030;10;1200.0
16551;3;6;22-02-2029;2;600.0
16552;4;5;22-05-2028;9;450.0
16553;6;10;22-10-2028;6;480.0
16554;6;1;19-01-2027;10;12000.0
16555;5;7;15-07-2027;5;750.0
16556;4;10;08-07-2026;4;320.0
16557;2;2;30-05-2027;1;800.0
16558;2;1;18-12-2029;10;12000.0
16559;2;8;29-07-2026;7;490.0
16560;5;1;25-05-2027;3;3600.0
16561;3;9;20-06-2029;6;1500.0
16562;5;12;13-08-2028;9;270.0
16563;4;5;05-04-2027;10;500.0
16564;5;4;13-11-2027;9;225.0
16565;6;3;11-03-2027;3;1500.0
16566;1;2;21-06-2030;4;3200.0
16567;4;8;23-02-2030;7;490.0
16568;1;2;02-11-2029;1;800.0
16569;6;4;30-04-2026;6;150.0
16570;6;2;14-06-2027;4;3200.0
16571;6;7;31-05-2028;3;450.0
16572;3;2;31-03-2029;10;8000.0
16573;5;5;28-01-2027;1;50.0
16574;2;11;30-08-2027;7;840.0
16575;2;4;26-03-2027;3;75.0
16576;3;11;02-03-2029;9;1080.0
16577;3;5;07-04-2026;5;250.0
16578;5;3;22-08-2027;10;5000.0
16579;5;11;29-08-2027;6;720.0
16580;5;10;21-04-2029;6;480.0
16581;2;4;29-08-2030;2;50.0
16582;4;12;30-12-2026;4;120.0
16583;2;3;05-03-2029;9;4500.0
16584;2;5;12-12-2027;2;100.0
16585;3;8;03-09-2030;4;280.0
16586;6;9;09-11-2027;9;2250.0
16587;6;1;20-03-2030;8;9600.0
16588;3;2;02-10-2027;4;3200.0
16589;1;11;25-04-2029;5;600.0
16590;4;9;17-02-2028;3;750.0
16591;3;4;27-07-2030;7;175.0
16592;5;6;15-03-2030;9;2700.0
16593;3;7;04-05-2026;4;600.0
16594;2;5;12-08-2027;4;200.0
16595;6;1;11-02-2027;8;9600.0
16596;2;10;01-05-2026;1;80.0
16597;6;10;03-07-2027;8;640.0
16598;4;12;11-06-2029;4;120.0
16599;4;4;04-08-2026;5;125.0
16600;3;4;21-12-2026;7;175.0
16601;6;12;14-07-2026;10;300.0
16602;3;2;20-08-2030;10;8000.0
16603;6;10;26-06-2027;9;720.0
16604;1;5;03-08-2026;3;150.0
16605;2;4;10-11-2029;4;100.0
16606;2;2;03-09-2028;4;3200.0
16607;5;9;27-08-2030;10;2500.0
16608;2;2;17-12-2028;8;6400.0
16609;2;10;17-03-2026;6;480.0
16610;1;11;18-02-2028;8;960.0
16611;4;6;17-07-2027;7;2100.0
16612;4;5;03-12-2027;2;100.0
16613;6;9;30-12-2030;3;750.0
16614;3;6;30-07-2027;10;3000.0
16615;6;11;28-06-2026;9;1080.0
16616;2;2;18-03-2026;10;8000.0
16617;3;4;20-12-2026;8;200.0
16618;1;4;09-09-2029;8;200.0
16619;3;10;26-07-2028;10;800.0
16620;2;2;20-09-2029;7;5600.0
16621;5;8;22-02-2026;7;490.0
16622;1;4;24-06-2028;2;50.0
16623;2;11;03-11-2029;9;1080.0
16624;6;7;26-11-2028;7;1050.0
16625;5;5;21-02-2028;2;100.0
16626;1;10;15-07-2029;6;480.0
16627;3;10;16-02-2026;8;640.0
16628;2;4;05-07-2027;10;250.0
16629;4;10;31-03-2028;7;560.0
16630;2;8;10-08-2027;4;280.0
16631;5;3;25-12-2028;9;4500.0
16632;6;2;06-07-2029;4;3200.0
16633;4;11;29-10-2026;8;960.0
16634;2;5;28-10-2027;1;50.0
16635;1;3;13-01-2028;4;2000.0
16636;3;3;23-06-2028;9;4500.0
16637;6;7;09-07-2028;6;900.0
16638;5;1;22-04-2030;3;3600.0
16639;1;10;09-04-2026;3;240.0
16640;1;5;02-07-2030;6;300.0
16641;4;8;15-01-2027;5;350.0
16642;3;11;26-03-2026;7;840.0
16643;4;6;20-09-2026;7;2100.0
16644;2;9;29-10-2027;10;2500.0
16645;3;5;08-06-2029;8;400.0
16646;4;6;11-01-2029;6;1800.0
16647;1;8;27-01-2029;8;560.0
16648;6;9;12-03-2028;10;2500.0
16649;3;6;02-06-2026;10;3000.0
16650;4;9;29-07-2030;10;2500.0
16651;6;12;14-12-2028;4;120.0
16652;2;7;17-12-2029;7;1050.0
16653;5;2;28-09-2028;8;6400.0
16654;4;4;17-03-2030;4;100.0
16655;4;5;18-11-2026;3;150.0
16656;4;8;13-04-2030;1;70.0
16657;4;7;05-03-2027;6;900.0
16658;6;12;18-12-2028;9;270.0
16659;6;4;31-10-2029;8;200.0
16660;4;3;19-09-2026;8;4000.0
16661;5;4;13-09-2027;5;125.0
16662;2;2;27-07-2028;7;5600.0
16663;2;2;25-10-2028;2;1600.0
16664;4;5;05-05-2030;2;100.0
16665;1;10;12-11-2029;6;480.0
16666;5;1;26-03-2029;2;2400.0
16667;1;2;22-11-2030;4;3200.0
16668;2;3;02-01-2030;9;4500.0
16669;4;1;19-06-2027;7;8400.0
16670;1;4;24-12-2030;6;150.0
16671;2;1;23-02-2029;1;1200.0
16672;1;4;05-01-2030;6;150.0
16673;3;7;23-03-2029;10;1500.0
16674;1;3;02-12-2029;10;5000.0
16675;5;6;27-11-2028;8;2400.0
16676;1;10;15-10-2027;8;640.0
16677;2;4;15-06-2026;8;200.0
16678;3;1;03-05-2026;2;2400.0
16679;6;9;24-02-2026;10;2500.0
16680;1;6;10-10-2028;4;1200.0
16681;3;6;07-11-2030;10;3000.0
16682;1;6;06-10-2028;7;2100.0
16683;3;10;22-12-2030;6;480.0
16684;3;11;05-03-2030;3;360.0
16685;2;8;04-06-2026;7;490.0
16686;5;8;16-07-2026;3;210.0
16687;3;2;26-11-2029;2;1600.0
16688;6;2;01-12-2027;6;4800.0
16689;2;6;10-04-2026;7;2100.0
16690;1;1;01-10-2027;4;4800.0
16691;2;5;11-12-2028;6;300.0
