id_costo;id_sucursal;id_producto;fecha_costo;cantidad_comprada;total_costo
7046;5;6;04-09-2026;10;1800.0
7047;6;6;11-04-2028;12;2160.0
7048;2;8;07-08-2026;11;440.0
7049;4;11;16-05-2028;5;350.0
7050;3;4;06-02-2030;13;130.0
7051;2;10;13-06-2028;14;630.0
7052;4;1;12-07-2029;11;8800.0
7053;6;4;13-04-2026;10;100.0
7054;1;6;25-08-2030;5;900.0
7055;1;11;15-03-2029;8;560.0
7056;1;5;18-10-2026;12;240.0
7057;3;3;01-04-2029;6;1800.0
7058;1;9;23-01-2029;10;1500.0
7059;5;9;17-01-2029;7;1050.0
7060;4;3;18-07-2027;5;1500.0
7061;1;5;16-10-2029;6;120.0
7062;1;12;08-01-2028;14;140.0
7063;6;11;21-07-2027;15;1050.0
7064;1;3;22-10-2026;15;4500.0
7065;6;1;11-08-2026;15;12000.0
7066;4;8;10-01-2029;11;440.0
7067;4;7;11-04-2026;8;720.0
7068;6;1;07-10-2026;15;12000.0
7069;1;7;28-09-2028;5;450.0
7070;2;3;26-04-2028;12;3600.0
7071;6;10;26-06-2028;11;495.0
7072;3;2;16-08-2030;15;7500.0
7073;5;5;19-06-2027;10;200.0
7074;3;5;17-05-2028;14;280.0
7075;4;7;22-03-2030;15;1350.0
7076;2;2;14-12-2028;5;2500.0
7077;3;12;26-12-2029;14;140.0
7078;1;3;22-05-2029;10;3000.0
7079;4;12;23-01-2028;9;90.0
7080;5;5;25-11-2030;9;180.0
7081;5;6;18-10-2027;5;900.0
7082;4;9;12-10-2026;5;750.0
7083;4;6;14-07-2028;11;1980.0
7084;6;9;09-09-2028;7;1050.0
7085;2;1;04-08-2029;15;12000.0
7086;1;9;17-05-2026;9;1350.0
7087;3;5;31-07-2027;7;140.0
7088;4;2;15-12-2030;14;7000.0
7089;1;3;29-04-2028;9;2700.0
7090;4;12;15-02-2029;6;60.0
7091;4;2;19-10-2027;6;3000.0
7092;6;9;23-04-2027;5;750.0
7093;5;5;21-03-2026;15;300.0
7094;3;11;21-04-2026;5;350.0
7095;6;6;21-11-2029;10;1800.0
7096;5;2;27-02-2027;12;6000.0
7097;3;7;17-09-2029;14;1260.0
7098;2;5;13-03-2027;10;200.0
7099;3;7;02-03-2029;13;1170.0
7100;1;11;29-01-2029;7;490.0
7101;4;3;02-07-2027;15;4500.0
7102;3;12;05-06-2026;11;110.0
7103;5;4;24-04-2027;9;90.0
7104;3;5;15-05-2026;14;280.0
7105;4;9;30-01-2028;11;1650.0
7106;3;9;26-04-2027;9;1350.0
7107;3;10;24-05-2030;12;540.0
7108;3;6;25-07-2026;15;2700.0
7109;1;4;12-04-2026;14;140.0
7110;1;1;24-06-2030;7;5600.0
7111;5;11;13-03-2030;12;840.0
7112;4;5;27-08-2027;12;240.0
7113;1;11;10-10-2027;14;980.0
7114;5;7;13-11-2030;9;810.0
7115;3;6;26-06-2028;11;1980.0
7116;2;11;25-03-2030;12;840.0
7117;2;4;29-09-2029;11;110.0
7118;3;11;30-11-2029;14;980.0
7119;2;12;24-11-2028;6;60.0
7120;4;11;11-06-2030;7;490.0
7121;2;3;06-10-2030;7;2100.0
7122;5;5;05-06-2030;11;220.0
7123;2;10;13-06-2026;13;585.0
7124;2;4;10-08-2028;14;140.0
7125;5;7;11-05-2027;7;630.0
7126;6;3;04-01-2030;6;1800.0
7127;6;5;27-10-2028;12;240.0
7128;4;2;12-09-2027;12;6000.0
7129;6;12;05-01-2028;5;50.0
7130;3;9;04-02-2028;15;2250.0
7131;1;5;26-06-2026;13;260.0
7132;2;8;22-04-2029;6;240.0
7133;5;3;27-10-2026;10;3000.0
7134;2;12;24-09-2030;5;50.0
7135;1;2;12-11-2026;5;2500.0
7136;1;4;24-12-2027;9;90.0
7137;6;10;17-09-2026;11;495.0
7138;2;5;23-05-2027;9;180.0
7139;6;6;05-05-2026;13;2340.0
7140;5;12;27-06-2030;12;120.0
7141;2;5;02-06-2029;15;300.0
7142;2;10;05-07-2027;11;495.0
7143;2;2;17-07-2028;12;6000.0
7144;3;1;23-11-2028;5;4000.0
7145;4;2;07-03-2027;5;2500.0
7146;2;11;25-04-2028;11;770.0
7147;3;4;02-09-2026;13;130.0
7148;5;7;09-12-2027;13;1170.0
7149;1;4;04-10-2030;11;110.0
7150;5;7;11-01-2029;9;810.0
7151;5;12;18-12-2026;14;140.0
7152;3;12;11-04-2030;7;70.0
7153;5;4;27-06-2026;14;140.0
7154;4;5;09-07-2029;7;140.0
7155;1;9;06-03-2030;15;2250.0
7156;5;1;20-08-2028;7;5600.0
7157;2;2;09-07-2027;8;4000.0
7158;5;9;15-11-2026;10;1500.0
7159;3;7;13-12-2029;6;540.0
7160;1;12;29-12-2028;9;90.0
7161;2;2;02-07-2027;15;7500.0
7162;5;4;11-11-2029;5;50.0
7163;3;11;25-05-2030;10;700.0
7164;5;8;26-07-2027;8;320.0
7165;5;11;08-01-2030;7;490.0
7166;3;10;18-04-2029;15;675.0
7167;4;8;19-10-2027;9;360.0
7168;4;6;18-03-2029;14;2520.0
7169;6;4;24-06-2027;9;90.0
7170;5;10;10-08-2029;9;405.0
7171;5;4;04-11-2030;5;50.0
7172;6;5;30-06-2027;9;180.0
7173;3;9;26-01-2027;5;750.0
7174;4;2;19-11-2028;11;5500.0
7175;4;10;15-05-2029;10;450.0
7176;3;6;28-02-2028;7;1260.0
7177;4;2;18-03-2027;12;6000.0
7178;3;1;06-07-2027;8;6400.0
7179;1;9;16-12-2029;8;1200.0
7180;4;9;29-03-2028;5;750.0
7181;3;10;13-03-2026;8;360.0
7182;4;3;15-05-2026;13;3900.0
7183;1;5;03-08-2030;7;140.0
7184;6;6;03-03-2027;15;2700.0
7185;6;6;20-12-2029;12;2160.0
7186;4;9;10-08-2026;12;1800.0
7187;2;6;06-02-2027;5;900.0
7188;2;8;09-03-2028;6;240.0
7189;3;11;31-05-2029;7;490.0
7190;5;4;17-05-2028;14;140.0
7191;3;1;27-11-2027;11;8800.0
7192;1;12;12-11-2029;5;50.0
7193;4;12;29-02-2028;9;90.0
7194;3;9;28-02-2030;5;750.0
7195;5;9;12-10-2028;5;750.0
7196;4;11;31-08-2026;7;490.0
7197;2;7;26-09-2029;15;1350.0
7198;3;12;16-08-2026;5;50.0
7199;1;4;07-06-2028;14;140.0
7200;2;12;03-03-2027;12;120.0
7201;1;1;01-10-2026;11;8800.0
7202;4;9;22-10-2030;10;1500.0
7203;2;2;29-01-2027;5;2500.0
7204;5;6;17-04-2027;13;2340.0
7205;5;5;01-02-2027;10;200.0
7206;2;3;31-01-2029;10;3000.0
7207;6;4;21-03-2029;7;70.0
7208;6;1;31-05-2029;7;5600.0
7209;3;6;01-05-2030;10;1800.0
7210;2;1;03-02-2030;8;6400.0
7211;1;6;17-05-2026;9;1620.0
7212;1;9;09-04-2029;14;2100.0
7213;3;9;20-03-2026;14;2100.0
7214;3;6;16-06-2026;13;2340.0
7215;1;12;02-10-2029;7;70.0
7216;6;1;04-11-2029;10;8000.0
7217;5;10;09-12-2026;13;585.0
7218;5;2;29-06-2028;14;7000.0
7219;6;3;16-04-2030;7;2100.0
7220;2;10;29-11-2030;14;630.0
7221;2;7;22-04-2028;10;900.0
7222;5;9;07-09-2027;14;2100.0
7223;2;9;10-03-2030;13;1950.0
7224;2;7;24-12-2030;12;1080.0
7225;2;9;11-04-2028;5;750.0
7226;1;6;10-11-2027;12;2160.0
7227;1;5;18-01-2030;8;160.0
7228;3;12;25-12-2027;10;100.0
7229;3;12;02-06-2027;15;150.0
7230;6;12;19-11-2029;14;140.0
7231;1;10;08-12-2026;15;675.0
7232;1;8;05-07-2027;14;560.0
7233;6;8;14-08-2026;11;440.0
7234;5;3;17-01-2029;12;3600.0
7235;5;12;09-11-2028;7;70.0
7236;2;7;07-04-2027;5;450.0
7237;5;7;19-01-2030;10;900.0
7238;1;2;06-12-2030;13;6500.0
7239;6;9;01-10-2027;13;1950.0
7240;3;1;04-05-2029;14;11200.0
7241;3;2;15-12-2029;7;3500.0
7242;1;10;27-10-2026;10;450.0
7243;2;8;08-03-2026;11;440.0
7244;3;1;13-09-2026;9;7200.0
7245;5;7;15-07-2026;8;720.0
7246;1;3;09-12-2026;8;2400.0
7247;1;8;16-10-2029;8;320.0
7248;2;1;26-06-2027;13;10400.0
7249;4;7;05-10-2028;9;810.0
7250;2;10;01-03-2028;13;585.0
7251;2;1;28-08-2028;7;5600.0
7252;6;7;31-05-2029;13;1170.0
7253;1;9;24-08-2026;10;1500.0
7254;5;1;07-06-2029;8;6400.0
7255;6;11;28-04-2028;8;560.0
7256;5;1;04-09-2028;9;7200.0
7257;6;5;22-11-2027;12;240.0
7258;3;11;19-09-2029;8;560.0
7259;6;5;31-12-2027;11;220.0
7260;2;2;30-07-2030;10;5000.0
7261;1;8;09-12-2026;12;480.0
7262;1;9;14-09-2029;11;1650.0
7263;5;7;12-07-2027;14;1260.0
7264;6;7;28-12-2030;6;540.0
7265;1;1;10-06-2027;12;9600.0
7266;3;2;04-06-2026;7;3500.0
7267;2;9;01-08-2027;10;1500.0
7268;4;4;29-03-2028;15;150.0
7269;3;6;09-10-2027;13;2340.0
7270;1;1;06-03-2027;9;7200.0
7271;5;11;09-05-2026;9;630.0
7272;3;9;18-04-2027;10;1500.0
7273;4;8;16-12-2028;9;360.0
7274;3;7;14-06-2028;5;450.0
7275;2;7;21-11-2027;9;810.0
7276;4;6;04-12-2029;9;1620.0
7277;5;4;16-10-2030;11;110.0
7278;3;12;18-02-2026;9;90.0
7279;4;11;27-09-2026;7;490.0
7280;1;1;11-03-2028;10;8000.0
7281;1;4;14-05-2030;8;80.0
7282;5;9;28-04-2026;5;750.0
7283;2;9;20-06-2027;10;1500.0
7284;4;11;26-12-2026;15;1050.0
7285;4;8;08-12-2028;5;200.0
7286;1;10;03-05-2030;13;585.0
7287;6;11;24-12-2030;6;420.0
7288;4;8;23-11-2029;8;320.0
7289;3;7;19-12-2030;15;1350.0
7290;3;9;13-05-2028;12;1800.0
7291;1;7;22-02-2030;14;1260.0
7292;5;6;21-05-2029;14;2520.0
7293;6;2;01-11-2029;12;6000.0
7294;6;8;12-06-2027;14;560.0
7295;3;6;22-12-2030;12;2160.0
7296;3;2;10-08-2028;9;4500.0
7297;6;12;03-09-2029;12;120.0
7298;1;7;11-06-2027;8;720.0
7299;1;1;31-12-2029;12;9600.0
7300;4;4;15-06-2029;14;140.0
7301;2;5;23-07-2027;13;260.0
7302;4;11;23-07-2026;9;630.0
7303;3;3;26-02-2026;8;2400.0
7304;6;5;24-04-2026;7;140.0
7305;3;3;06-01-2027;8;2400.0
7306;3;7;23-06-2027;7;630.0
7307;6;4;14-08-2028;6;60.0
7308;2;10;15-08-2028;13;585.0
7309;2;4;21-07-2029;15;150.0
7310;4;3;18-04-2027;8;2400.0
7311;3;11;23-06-2028;14;980.0
7312;1;5;06-02-2027;10;200.0
7313;3;11;04-07-2029;15;1050.0
7314;6;7;05-04-2028;12;1080.0
7315;1;9;29-01-2028;5;750.0
7316;5;1;23-02-2026;14;11200.0
7317;2;8;23-10-2028;15;600.0
7318;3;6;18-05-2026;11;1980.0
7319;6;6;21-05-2029;15;2700.0
7320;6;11;21-09-2027;9;630.0
7321;1;4;20-05-2027;15;150.0
7322;1;3;07-07-2029;15;4500.0
7323;4;10;27-05-2026;5;225.0
7324;4;8;11-03-2026;8;320.0
7325;1;11;14-07-2026;13;910.0
7326;5;2;06-04-2028;5;2500.0
7327;2;12;22-08-2029;8;80.0
7328;6;12;18-02-2030;5;50.0
7329;6;4;24-12-2026;6;60.0
7330;3;1;02-01-2029;8;6400.0
7331;2;4;09-10-2030;8;80.0
7332;3;6;13-08-2026;13;2340.0
7333;2;4;23-10-2030;10;100.0
7334;5;5;17-08-2030;7;140.0
7335;1;5;23-12-2027;8;160.0
7336;5;12;21-02-2029;14;140.0
7337;3;6;24-04-2027;11;1980.0
7338;3;11;13-04-2028;13;910.0
7339;1;11;06-12-2028;14;980.0
7340;5;8;16-03-2026;10;400.0
7341;3;12;28-09-2026;11;110.0
7342;5;8;05-12-2030;9;360.0
7343;3;6;22-08-2030;11;1980.0
7344;1;9;02-10-2030;13;1950.0
7345;3;7;21-07-2027;14;1260.0
7346;4;1;24-11-2029;6;4800.0
7347;4;6;11-10-2027;14;2520.0
7348;5;3;09-06-2026;11;3300.0
7349;4;5;28-02-2027;7;140.0
7350;5;3;15-06-2026;15;4500.0
7351;1;6;29-12-2029;8;1440.0
7352;1;7;04-12-2026;15;1350.0
7353;5;7;25-04-2027;12;1080.0
7354;5;1;24-02-2026;14;11200.0
7355;3;2;09-07-2027;13;6500.0
7356;1;7;09-03-2027;11;990.0
7357;4;3;10-11-2030;13;3900.0
7358;2;8;24-06-2027;13;520.0
7359;3;5;31-08-2026;14;280.0
7360;2;10;19-12-2030;8;360.0
7361;3;8;26-12-2027;10;400.0
7362;6;6;16-08-2029;11;1980.0
7363;5;1;31-01-2027;9;7200.0
7364;1;7;08-04-2028;10;900.0
7365;5;5;03-11-2030;11;220.0
7366;1;2;10-02-2029;9;4500.0
7367;6;2;24-07-2028;13;6500.0
7368;6;8;20-10-2027;11;440.0
7369;4;11;12-09-2029;10;700.0
7370;1;4;30-05-2030;6;60.0
7371;1;5;17-02-2030;13;260.0
7372;3;4;30-08-2027;13;130.0
7373;6;12;14-01-2029;15;150.0
7374;1;3;26-09-2028;5;1500.0
7375;3;9;15-09-2028;9;1350.0
7376;4;2;03-05-2027;12;6000.0
7377;1;12;23-09-2030;12;120.0
7378;4;1;13-08-2027;11;8800.0
7379;2;12;06-11-2028;6;60.0
7380;5;5;27-04-2030;9;180.0
7381;3;8;16-08-2028;14;560.0
7382;6;11;28-12-2029;11;770.0
7383;5;10;03-04-2026;10;450.0
7384;1;11;24-07-2030;9;630.0
7385;5;12;07-04-2027;8;80.0
7386;1;3;22-08-2027;6;1800.0
7387;1;9;25-07-2030;14;2100.0
7388;6;8;05-01-2028;10;400.0
7389;4;10;14-06-2029;15;675.0
7390;5;11;09-09-2028;7;490.0
7391;6;2;09-08-2027;6;3000.0
7392;3;1;13-02-2029;9;7200.0
7393;2;11;11-01-2028;15;1050.0
7394;3;4;21-05-2030;11;110.0
7395;1;3;22-07-2030;11;3300.0
7396;1;6;10-04-2026;9;1620.0
7397;3;10;18-11-2029;10;450.0
7398;5;4;19-03-2030;6;60.0
7399;3;5;29-06-2027;10;200.0
7400;4;1;24-11-2030;10;8000.0
7401;5;9;29-02-2028;5;750.0
7402;4;9;06-01-2029;13;1950.0
7403;3;4;30-08-2027;8;80.0
7404;5;3;09-08-2026;15;4500.0
7405;6;11;09-04-2028;10;700.0
7406;2;7;09-06-2027;14;1260.0
7407;5;8;19-04-2030;5;200.0
7408;1;10;27-08-2028;9;405.0
7409;6;5;26-01-2029;14;280.0
7410;3;12;17-08-2030;15;150.0
7411;4;3;01-10-2030;15;4500.0
7412;5;5;13-03-2028;10;200.0
7413;2;6;25-10-2029;8;1440.0
7414;2;1;19-01-2028;13;10400.0
7415;3;2;18-01-2030;13;6500.0
7416;1;2;01-06-2029;14;7000.0
7417;1;8;25-08-2026;14;560.0
7418;5;5;12-01-2030;5;100.0
7419;3;6;05-02-2028;10;1800.0
7420;6;7;12-10-2030;13;1170.0
7421;2;3;15-11-2028;13;3900.0
7422;1;9;26-11-2027;13;1950.0
7423;2;5;08-12-2030;6;120.0
7424;2;6;26-05-2030;5;900.0
7425;3;12;15-06-2027;15;150.0
7426;2;9;28-02-2027;8;1200.0
7427;1;3;13-11-2026;10;3000.0
7428;3;3;06-10-2026;6;1800.0
7429;4;8;04-09-2029;11;440.0
7430;3;3;12-02-2030;11;3300.0
7431;1;5;11-02-2029;12;240.0
7432;5;11;14-12-2028;5;350.0
7433;6;7;06-11-2027;6;540.0
7434;2;1;06-08-2026;11;8800.0
7435;3;7;02-07-2029;10;900.0
7436;4;4;24-06-2026;7;70.0
7437;1;7;21-05-2029;10;900.0
7438;5;5;05-11-2028;15;300.0
7439;3;7;19-05-2026;7;630.0
7440;1;5;21-03-2027;11;220.0
7441;5;8;17-02-2026;6;240.0
7442;2;3;22-03-2029;13;3900.0
7443;4;10;16-10-2027;14;630.0
7444;2;11;31-07-2026;12;840.0
7445;2;5;09-03-2030;15;300.0
7446;6;4;21-01-2027;12;120.0
7447;6;2;13-04-2029;6;3000.0
7448;3;11;17-05-2026;6;420.0
7449;2;3;28-07-2026;13;3900.0
7450;6;5;27-06-2029;11;220.0
7451;2;12;03-03-2027;13;130.0
7452;2;12;17-12-2026;9;90.0
7453;6;11;17-12-2026;14;980.0
7454;3;3;13-08-2026;7;2100.0
7455;1;10;24-01-2027;5;225.0
7456;3;7;10-08-2028;10;900.0
7457;5;3;01-10-2028;7;2100.0
7458;4;9;21-05-2026;14;2100.0
7459;5;11;01-06-2028;10;700.0
7460;1;12;13-11-2027;5;50.0
7461;3;9;11-10-2028;13;1950.0
7462;6;1;30-07-2026;10;8000.0
7463;2;10;18-10-2028;12;540.0
7464;2;4;06-10-2028;14;140.0
7465;4;9;24-08-2026;6;900.0
7466;3;11;10-07-2027;12;840.0
7467;6;4;08-04-2028;10;100.0
7468;2;6;28-09-2027;8;1440.0
7469;3;8;16-06-2028;11;440.0
7470;3;7;11-04-2027;7;630.0
7471;5;5;22-07-2026;8;160.0
7472;3;9;18-06-2030;9;1350.0
7473;2;9;26-11-2027;6;900.0
7474;6;9;14-12-2029;10;1500.0
7475;3;3;22-07-2030;9;2700.0
7476;2;9;17-04-2026;6;900.0
7477;4;9;01-11-2027;11;1650.0
7478;4;4;29-01-2029;7;70.0
7479;1;7;13-03-2027;9;810.0
7480;5;7;08-04-2028;10;900.0
7481;2;3;16-02-2030;7;2100.0
7482;1;2;28-02-2027;6;3000.0
7483;1;11;09-08-2029;8;560.0
7484;4;9;31-07-2030;8;1200.0
7485;4;3;30-11-2030;14;4200.0
7486;2;5;03-06-2026;5;100.0
7487;1;10;03-05-2027;5;225.0
7488;3;8;20-12-2029;8;320.0
7489;4;5;06-01-2030;8;160.0
7490;1;6;08-06-2029;13;2340.0
7491;1;3;21-07-2029;12;3600.0
7492;4;9;14-03-2026;10;1500.0
7493;3;10;20-05-2027;9;405.0
7494;3;6;06-02-2027;5;900.0
7495;3;6;31-05-2028;5;900.0
7496;2;5;17-09-2028;9;180.0
7497;3;12;26-04-2027;14;140.0
7498;3;6;22-03-2028;8;1440.0
7499;2;9;17-09-2026;10;1500.0
7500;5;12;08-02-2027;11;110.0
7501;6;6;20-03-2027;11;1980.0
7502;1;9;15-01-2030;10;1500.0
7503;1;9;02-03-2030;12;1800.0
7504;3;12;30-09-2028;15;150.0
7505;3;4;05-08-2029;9;90.0
7506;5;6;18-10-2027;5;900.0
7507;4;9;06-09-2026;13;1950.0
7508;1;3;21-03-2029;14;4200.0
7509;3;2;28-01-2029;13;6500.0
7510;4;3;22-09-2026;13;3900.0
7511;6;1;10-01-2029;15;12000.0
7512;3;9;19-11-2027;9;1350.0
7513;6;3;25-03-2027;11;3300.0
7514;1;3;30-07-2026;8;2400.0
7515;3;12;25-09-2029;12;120.0
7516;4;11;22-07-2030;10;700.0
7517;2;7;23-06-2029;7;630.0
7518;2;11;24-07-2029;13;910.0
7519;6;3;30-09-2029;8;2400.0
7520;6;12;16-10-2026;5;50.0
7521;5;6;11-10-2030;8;1440.0
7522;3;11;22-06-2027;8;560.0
7523;2;8;24-03-2029;5;200.0
7524;3;8;28-09-2030;12;480.0
7525;4;9;15-09-2030;7;1050.0
7526;6;10;22-11-2027;7;315.0
7527;5;12;22-03-2028;13;130.0
7528;3;8;28-04-2027;13;520.0
7529;1;2;27-02-2030;9;4500.0
7530;3;1;18-09-2029;7;5600.0
7531;1;11;17-10-2028;5;350.0
7532;1;9;08-11-2026;15;2250.0
7533;1;12;25-03-2028;15;150.0
7534;4;7;30-03-2026;12;1080.0
7535;4;2;09-10-2027;5;2500.0
7536;1;6;27-01-2029;11;1980.0
7537;5;8;10-09-2026;14;560.0
7538;2;10;27-02-2029;13;585.0
7539;3;9;16-10-2027;9;1350.0
7540;2;4;18-10-2029;9;90.0
7541;1;2;16-10-2029;8;4000.0
7542;5;2;08-07-2028;12;6000.0
7543;3;5;11-01-2028;15;300.0
7544;6;1;25-01-2028;13;10400.0
7545;5;12;27-07-2026;9;90.0
7546;4;12;28-09-2026;14;140.0
7547;4;5;11-10-2029;8;160.0
7548;5;5;25-05-2029;11;220.0
7549;2;9;11-11-2027;13;1950.0
7550;4;5;16-03-2028;6;120.0
7551;3;5;02-08-2028;8;160.0
7552;6;3;12-04-2028;15;4500.0
7553;5;11;30-12-2027;10;700.0
7554;1;10;27-02-2028;8;360.0
7555;4;9;19-09-2028;9;1350.0
7556;3;2;13-02-2030;15;7500.0
7557;1;7;08-11-2028;6;540.0
7558;3;11;18-02-2027;12;840.0
7559;3;2;28-07-2029;14;7000.0
7560;4;8;21-03-2028;5;200.0
7561;4;2;23-08-2030;12;6000.0
7562;6;3;25-02-2026;12;3600.0
7563;2;9;11-10-2030;13;1950.0
7564;2;3;15-02-2030;12;3600.0
7565;2;5;27-05-2028;12;240.0
7566;2;12;01-06-2027;5;50.0
7567;2;10;22-08-2028;6;270.0
7568;3;8;06-07-2026;14;560.0
7569;2;4;05-07-2026;14;140.0
7570;1;3;26-09-2028;13;3900.0
7571;1;6;10-03-2027;10;1800.0
7572;3;5;07-07-2027;12;240.0
7573;1;11;25-11-2029;5;350.0
7574;1;11;24-09-2029;6;420.0
7575;4;6;10-08-2029;8;1440.0
7576;6;12;26-07-2026;5;50.0
7577;6;11;17-01-2028;6;420.0
7578;3;9;08-08-2029;13;1950.0
7579;2;8;23-06-2027;7;280.0
7580;6;7;25-07-2030;5;450.0
7581;5;4;30-09-2027;12;120.0
7582;1;3;12-11-2028;7;2100.0
7583;6;2;29-11-2029;12;6000.0
7584;3;4;06-07-2030;14;140.0
7585;2;6;03-04-2029;8;1440.0
7586;2;7;06-08-2027;9;810.0
7587;4;4;28-08-2029;14;140.0
7588;5;6;25-02-2026;8;1440.0
7589;1;6;24-11-2028;8;1440.0
7590;3;4;09-06-2030;8;80.0
7591;3;1;16-10-2029;6;4800.0
7592;3;8;18-04-2029;15;600.0
7593;6;4;11-02-2030;5;50.0
7594;6;8;03-11-2029;7;280.0
7595;2;6;27-07-2029;12;2160.0
7596;5;1;12-04-2026;6;4800.0
7597;5;12;13-06-2027;15;150.0
7598;3;2;11-12-2028;15;7500.0
7599;5;5;11-10-2027;14;280.0
7600;4;8;03-11-2026;7;280.0
7601;5;2;04-06-2027;10;5000.0
7602;1;7;20-03-2030;10;900.0
7603;4;12;27-11-2029;11;110.0
7604;6;4;26-10-2030;12;120.0
7605;2;11;17-09-2030;12;840.0
7606;1;1;31-07-2030;11;8800.0
7607;4;4;16-10-2029;10;100.0
7608;5;5;24-03-2030;13;260.0
7609;5;7;25-11-2028;5;450.0
7610;1;12;01-06-2028;6;60.0
7611;3;1;23-08-2027;6;4800.0
7612;3;11;22-11-2026;13;910.0
7613;4;8;08-04-2027;14;560.0
7614;2;1;06-02-2028;12;9600.0
7615;6;6;07-10-2028;15;2700.0
7616;2;9;31-10-2026;10;1500.0
7617;1;11;17-12-2027;5;350.0
7618;3;12;27-09-2029;6;60.0
7619;2;2;24-12-2026;12;6000.0
7620;6;10;07-08-2028;7;315.0
7621;4;10;23-02-2027;13;585.0
7622;3;2;17-06-2027;8;4000.0
7623;3;9;12-12-2029;11;1650.0
7624;1;12;07-06-2029;6;60.0
7625;1;1;05-07-2026;6;4800.0
7626;1;1;26-01-2030;5;4000.0
7627;1;3;04-05-2027;8;2400.0
7628;2;4;08-02-2028;6;60.0
7629;1;1;16-01-2030;12;9600.0
7630;2;5;22-07-2028;7;140.0
7631;1;10;07-06-2028;13;585.0
7632;5;8;01-09-2029;12;480.0
7633;2;10;06-11-2026;6;270.0
7634;3;1;06-08-2030;8;6400.0
7635;6;5;24-08-2028;8;160.0
7636;3;5;10-11-2029;13;260.0
7637;2;5;24-03-2028;9;180.0
7638;6;6;18-01-2028;6;1080.0
7639;3;3;16-08-2027;8;2400.0
7640;5;11;07-11-2030;15;1050.0
7641;6;2;09-03-2029;5;2500.0
7642;2;1;13-10-2030;7;5600.0
7643;1;12;24-09-2028;7;70.0
7644;6;11;03-02-2028;8;560.0
7645;6;9;21-03-2030;10;1500.0
7646;6;12;11-06-2028;15;150.0
7647;3;9;13-02-2029;13;1950.0
7648;6;10;19-05-2026;14;630.0
7649;1;12;12-12-2029;6;60.0
7650;1;7;11-01-2028;6;540.0
7651;1;2;27-05-2030;7;3500.0
7652;5;6;30-09-2028;13;2340.0
7653;3;1;30-01-2028;6;4800.0
7654;2;2;09-04-2029;9;4500.0
7655;5;4;20-10-2027;11;110.0
7656;6;6;08-05-2028;6;1080.0
7657;2;2;08-08-2029;13;6500.0
7658;2;3;04-01-2028;13;3900.0
7659;6;2;26-04-2027;8;4000.0
7660;5;4;29-03-2027;11;110.0
7661;4;1;12-03-2029;8;6400.0
7662;2;12;21-09-2028;11;110.0
7663;4;6;15-02-2027;11;1980.0
7664;5;6;27-11-2026;15;2700.0
7665;3;3;19-11-2030;9;2700.0
7666;5;5;17-05-2030;15;300.0
7667;4;6;05-07-2028;5;900.0
7668;6;3;23-02-2027;12;3600.0
7669;6;12;11-07-2027;9;90.0
7670;4;4;14-06-2028;5;50.0
7671;3;1;19-09-2028;5;4000.0
7672;2;5;30-07-2030;15;300.0
7673;2;10;27-05-2027;9;405.0
7674;3;6;23-08-2027;9;1620.0
7675;5;8;11-09-2027;14;560.0
7676;4;3;16-09-2030;5;1500.0
7677;6;6;25-03-2029;6;1080.0
7678;3;9;21-09-2027;7;1050.0
7679;2;2;02-11-2026;9;4500.0
7680;2;12;21-08-2026;6;60.0
7681;5;5;11-03-2026;9;180.0
7682;6;6;24-06-2027;8;1440.0
7683;1;12;21-06-2029;10;100.0
7684;5;12;26-04-2030;5;50.0
7685;2;11;27-01-2027;14;980.0
7686;1;11;08-10-2026;8;560.0
7687;1;7;18-04-2027;12;1080.0
7688;5;2;05-11-2028;5;2500.0
7689;3;12;05-10-2028;14;140.0
7690;5;9;03-10-2030;13;1950.0
7691;4;4;08-10-2029;11;110.0
7692;6;5;21-03-2027;12;240.0
7693;3;11;15-05-2029;8;560.0
7694;1;11;17-10-2030;15;1050.0
7695;1;9;17-03-2028;14;2100.0
7696;5;10;15-08-2030;10;450.0
7697;2;4;10-06-2026;15;150.0
7698;1;10;10-07-2029;14;630.0
7699;4;10;07-01-2028;10;450.0
7700;5;5;27-02-2029;13;260.0
7701;3;8;16-05-2028;10;400.0
7702;5;9;18-11-2028;14;2100.0
7703;3;8;06-08-2026;14;560.0
7704;1;5;23-06-2030;13;260.0
7705;3;2;28-11-2030;7;3500.0
7706;4;5;10-12-2029;11;220.0
7707;2;6;23-08-2028;11;1980.0
7708;1;1;03-11-2030;12;9600.0
7709;4;8;14-10-2030;15;600.0
7710;1;1;14-03-2027;9;7200.0
7711;1;4;16-08-2026;6;60.0
7712;6;5;17-08-2030;12;240.0
7713;2;2;14-09-2027;12;6000.0
7714;1;8;27-05-2030;14;560.0
7715;4;8;18-06-2027;10;400.0
7716;4;3;19-03-2028;5;1500.0
7717;2;8;26-05-2026;11;440.0
7718;2;10;15-12-2027;7;315.0
7719;2;7;28-07-2028;7;630.0
7720;6;9;31-08-2030;10;1500.0
7721;2;1;30-03-2029;12;9600.0
7722;6;5;25-03-2029;13;260.0
7723;5;2;20-02-2027;11;5500.0
7724;6;7;21-09-2030;14;1260.0
7725;5;8;01-06-2030;7;280.0
7726;5;11;30-05-2027;13;910.0
7727;5;4;07-09-2028;12;120.0
7728;1;7;31-12-2028;15;1350.0
